Age,Body Type_Bus,Body Type_Cabriolet,Body Type_Coupe,Body Type_Crossover (SUV),Body Type_Hatchback,Body Type_Multi Purpose Vehicle,Body Type_Other,Body Type_Sedan,Body Type_Sports Utility Vehicle (SUV),Body Type_Station Wagon,Category,Colour_Black,Colour_Blue,Colour_Gold,Colour_Grey,Colour_Other,Colour_Red,Colour_Silver,Colour_White,Cylinder Layout_I,Cylinder Layout_Other,Cylinder Layout_V,Dekra,Drive Front,Drive Rear,Engine Capacity,Feature_Auto stop-start,Feature_CarPlay or Android Auto,Feature_Reverse camera,Finance Price,Fuel Consumption,Fuel Tank Capacity,Fuel Type_Diesel,Fuel Type_Hybrid,Fuel Type_Petrol,Gears,Horsepower,Make Model,Mileage,No of Cylinders,No of Doors,No of Seats,Remaining Maintenance Plan,Remaining Warranty,Spare Key,Transmission,Vehicle Service History,Price
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2488,False,False,True,3012,8.3,60,False,False,True,6,168.96852,109,183000,4,5,5,0,0,True,0,0,145900
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,0,True,True,1968,True,False,False,3321,6.9,75,True,False,False,7,174.3326,8,183000,4,5,5,0,0,False,0,2,131000
15,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,False,False,True,0,True,True,4134,False,False,False,4722,11.1,100,True,False,False,6,321.8448,9,189000,8,5,5,0,0,False,0,0,145000
7,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,False,1598,False,False,False,2776,7.1,55,False,False,True,6,120.69180000000001,131,95000,4,4,5,0,0,True,1,2,132900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1368,True,False,False,3012,6.0,48,False,False,True,6,138.12506000000002,66,129000,4,5,5,0,0,True,1,0,145900
12,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1997,False,False,False,2776,7.5,67,False,False,True,8,181.0377,17,151000,4,5,5,0,0,False,0,3,157900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1598,True,False,False,3012,5.8,60,False,False,True,8,134.102,12,134500,4,4,5,0,0,True,0,1,145900
12,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1598,False,False,False,2776,7.5,47,False,False,True,5,181.0377,100,155000,4,5,5,0,0,True,0,1,132900
13,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1796,False,False,False,3012,6.5,59,False,False,True,7,154.21730000000002,90,170000,4,4,5,0,0,True,0,1,145900
13,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,False,True,2996,False,False,True,3012,8.0,70,False,False,True,8,254.79380000000003,14,172000,6,4,5,0,0,False,0,4,145900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1248,False,False,False,2776,5.9,43,False,False,True,5,85.82528,50,79000,4,5,5,0,0,False,1,1,132900
9,False,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,True,False,False,2,True,False,999,False,False,False,2776,4.6,35,False,False,True,5,73.7561,155,94000,3,3,5,0,0,False,1,1,132900
9,False,False,False,False,False,False,False,False,True,False,1,True,False,False,False,False,False,False,False,False,False,True,0,True,False,3239,False,False,False,3979,9.5,60,False,False,True,9,268.204,62,153000,6,5,5,0,0,False,0,3,120000
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1968,True,False,False,2740,5.3,64,True,False,False,6,108.62262000000001,152,172260,4,4,5,0,0,False,1,4,130900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2179,False,False,False,3012,7.0,68,True,False,False,6,187.74280000000002,76,189000,4,5,5,0,0,True,0,3,145900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1598,False,False,False,2776,7.6,50,False,False,True,5,100.57650000000001,118,98800,4,4,5,0,0,True,1,1,132900
9,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1998,True,False,True,3012,6.4,56,False,False,True,6,152.87628,82,194000,4,5,5,0,0,True,0,3,145900
5,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,False,True,1329,False,False,False,2776,6.1,45,False,False,True,5,95.21242000000001,136,202000,4,5,2,0,0,False,1,0,132900
12,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False,False,True,False,False,0,False,True,2143,False,True,False,3012,5.3,66,True,False,False,7,201.15300000000002,89,197000,4,2,4,0,0,True,0,1,145900
5,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,0,True,False,898,False,False,False,2776,5.4,45,False,False,True,5,88.50732,121,60000,3,5,5,0,0,True,1,0,132900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1329,False,False,False,2740,6.0,55,False,False,True,6,97.89446000000001,130,184000,4,4,5,0,0,True,1,3,130900
14,False,False,False,False,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,False,False,True,0,True,True,2987,False,False,False,3012,9.4,100,True,False,False,7,221.2683,98,200237,6,5,7,0,0,True,0,4,145900
11,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1396,False,False,False,2721,6.1,45,False,False,True,6,97.89446000000001,56,137334,4,5,5,0,0,True,1,0,129900
11,False,False,False,False,False,False,False,True,False,False,1,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1995,True,True,True,3012,4.5,57,True,False,False,6,181.0377,12,218500,4,4,5,0,0,False,1,3,155900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1086,False,False,False,2495,5.7,35,False,False,True,5,67.051,46,46000,4,5,5,0,0,False,1,0,145000
7,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1591,False,False,True,2721,5.8,54,False,False,True,6,122.03282000000002,68,159900,4,5,5,0,0,True,1,3,129900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1499,False,False,False,2721,4.6,52,True,False,False,5,99.23548000000001,26,100238,4,5,5,0,0,True,1,0,129900
10,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,False,1197,False,False,False,2721,5.1,45,False,False,True,5,84.48426,0,120524,4,3,5,0,0,True,1,3,129900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1798,False,False,False,2721,6.6,50,False,False,True,5,139.46608,41,126000,4,4,5,0,0,True,0,0,129900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,False,False,2721,5.7,52,False,False,True,5,123.37384000000002,26,128641,3,5,5,0,0,True,1,4,129900
5,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,0,True,False,1199,True,False,False,2721,5.1,45,False,False,True,5,80.4612,113,140000,3,5,5,0,0,True,1,0,129900
8,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1498,False,True,True,2740,7.4,62,False,False,True,6,177.01464,32,135000,4,4,5,0,0,True,0,4,130900
13,False,False,False,False,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,False,False,True,0,True,True,3604,False,False,False,2740,11.4,94,False,False,True,5,281.61420000000004,64,135000,6,5,5,0,0,False,0,4,130900
12,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,False,False,True,False,False,0,True,False,1390,False,False,False,2740,5.9,45,False,False,True,7,182.37872000000002,0,137000,4,5,5,0,0,False,0,1,130900
10,False,False,False,False,False,False,False,True,False,False,1,False,False,False,True,False,False,False,False,True,False,False,0,True,True,1984,True,False,False,2740,6.9,64,False,False,True,7,221.2683,2,140000,4,4,5,0,0,True,0,3,135900
11,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1598,False,False,False,2721,7.1,65,False,False,True,5,108.62262000000001,108,78000,4,5,5,0,0,True,1,0,129900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1997,False,False,False,2740,7.1,63,False,False,True,8,181.0377,16,140000,4,5,5,0,0,True,0,2,130900
11,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1598,False,False,False,2721,6.6,47,False,False,True,6,181.0377,100,148229,4,5,5,0,0,True,1,1,129900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,898,False,False,False,2968,5.4,45,False,False,True,5,88.50732,121,81000,3,5,5,0,0,True,1,0,129000
11,False,False,False,False,False,False,False,False,True,False,1,False,True,False,False,False,False,False,False,True,False,False,0,True,False,1998,False,False,False,2740,8.7,55,False,False,True,5,163.60444,57,140100,4,5,5,0,0,True,1,0,130900
11,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,True,1984,False,False,False,3929,8.6,75,False,False,True,8,207.8581,8,145000,4,5,5,0,0,True,0,3,132000
11,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1968,False,False,False,2740,5.3,64,True,False,False,6,108.62262000000001,152,142700,4,4,5,0,0,False,1,3,135900
11,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1997,False,False,False,2721,5.9,60,False,False,True,8,181.0377,12,206974,4,4,5,0,0,False,0,3,129900
13,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,False,False,True,0,True,True,2993,False,False,False,3608,9.1,82,True,False,False,6,241.38360000000003,74,223000,6,5,7,0,0,False,0,3,132000
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1598,True,True,True,4070,7.0,50,False,False,True,5,112.64568000000001,118,48095,4,4,5,0,38,False,1,0,120000
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,998,False,False,False,2452,5.4,43,False,False,True,5,65.70998,50,79618,3,5,5,0,0,True,1,0,143000
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,False,False,2357,5.0,42,False,False,True,5,68.39202,136,66000,3,5,5,0,0,True,1,1,130000
9,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,True,False,False,False,True,False,False,0,True,False,1598,False,False,False,2721,6.6,55,False,False,True,6,120.69180000000001,130,228000,4,4,5,0,0,True,1,0,129900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1498,False,False,False,3372,6.5,52,False,False,True,6,109.96364000000001,26,82000,4,5,5,0,0,False,0,3,118000
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1390,False,False,False,2976,6.5,64,False,False,True,6,120.69180000000001,152,160900,4,4,5,0,0,True,1,3,143900
11,False,False,False,False,False,False,False,True,False,False,1,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1995,False,False,True,2721,6.7,70,True,False,False,8,181.0377,14,246500,4,4,5,0,0,True,0,2,129900
12,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1598,False,False,False,2390,6.9,55,False,False,True,6,122.03282000000002,130,105000,4,4,5,0,0,True,1,0,125000
9,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1995,True,False,False,2976,6.3,55,True,False,False,6,174.3326,72,218000,4,5,5,0,0,False,0,3,143900
12,False,False,False,False,False,False,True,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2497,False,False,False,2976,9.8,75,True,False,False,5,167.62750000000003,51,219000,4,5,3,0,0,True,0,1,143900
8,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1968,False,False,False,2721,6.9,75,True,False,False,7,174.3326,8,301000,4,5,5,0,0,True,0,0,129900
8,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1998,True,False,True,2976,6.4,56,False,False,True,6,162.26342000000002,82,247929,4,5,5,0,0,True,1,2,143900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,999,False,False,False,2590,4.9,42,False,False,True,6,99.23548000000001,28,123749,3,5,5,0,0,True,0,3,130000
11,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,1,True,False,1396,False,False,False,2721,6.4,43,False,False,True,6,105.94058000000001,70,66000,4,5,5,0,0,True,1,1,129900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,False,898,False,False,False,2968,5.1,41,False,False,True,5,88.50732,106,129000,3,5,5,0,0,True,1,1,130000
4,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1248,False,False,False,2721,5.0,35,False,False,True,5,81.80222,69,95000,4,5,5,0,0,False,1,3,129900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,2,True,False,998,False,False,False,2976,4.8,33,False,False,True,5,65.70998,126,32000,3,5,5,0,0,True,1,1,143900
10,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,0,True,False,1598,False,False,False,2721,7.2,47,False,False,True,6,120.69180000000001,102,110000,4,3,5,0,0,False,0,3,129900
7,False,False,False,False,False,True,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,998,False,False,False,3074,5.6,60,False,False,True,6,99.23548000000001,32,131230,3,5,5,0,0,True,1,0,130000
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1597,True,True,False,3110,6.6,60,False,False,True,6,147.5122,31,160000,4,5,5,0,0,False,1,0,120000
7,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,False,999,False,False,False,2976,4.9,42,False,False,True,6,99.23548000000001,28,70000,3,5,5,0,0,False,0,0,143900
7,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,False,999,False,False,False,2976,4.3,42,False,False,True,5,123.37384000000002,28,95163,3,5,5,0,0,True,1,0,143900
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,True,False,False,1,False,True,2449,False,False,False,3514,7.4,76,True,False,False,5,147.5122,25,240444,4,5,7,0,0,False,1,1,130000
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1197,False,False,False,2721,4.9,45,False,False,True,5,88.50732,146,110000,4,5,5,0,0,False,1,3,129900
13,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1390,False,False,False,2721,5.9,45,False,False,True,7,182.37872000000002,0,150000,4,3,5,0,0,True,0,3,129900
10,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,2497,False,False,False,4892,7.9,62,False,False,True,6,250.77074000000002,158,197000,5,5,5,0,0,False,0,3,124000
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1197,True,False,False,2976,5.2,45,False,False,True,6,118.00976000000001,117,75100,4,5,5,0,0,True,0,1,143900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,True,False,False,2,True,False,1497,False,False,False,2958,7.2,45,False,False,True,5,92.53038000000001,33,55000,4,5,5,0,0,False,1,0,144900
11,False,False,False,False,False,False,False,True,False,False,1,False,True,False,False,False,False,False,False,True,False,False,0,False,True,1995,True,False,False,2750,4.5,57,True,False,False,6,181.0377,12,217000,4,4,5,0,0,True,1,3,124000
9,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,False,1499,True,False,False,2958,4.7,40,False,False,True,6,134.102,101,103000,3,3,4,0,0,False,1,1,142900
13,False,False,False,False,False,False,True,False,False,False,1,True,False,False,False,False,False,False,False,True,False,False,0,True,True,2777,False,False,False,2899,8.63,80,True,False,False,5,174.3326,67,260000,4,4,4,0,0,False,0,3,124000
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1499,False,False,False,2740,4.6,52,True,False,False,5,99.23548000000001,26,189290,4,5,5,0,0,False,1,0,130900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1498,False,False,False,2958,6.5,42,False,False,True,6,118.00976000000001,29,110427,3,5,5,0,0,False,0,0,142900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1197,False,False,False,2685,4.9,45,False,False,True,5,88.50732,146,147000,4,5,5,0,0,False,1,4,127900
8,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,False,False,True,False,False,1,True,False,1497,False,False,True,2958,5.8,40,False,False,True,6,118.00976000000001,38,113000,4,4,5,0,0,True,0,3,142900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,998,False,False,False,2685,5.7,52,False,False,True,5,123.37384000000002,26,149778,3,5,5,0,0,True,1,2,127900
9,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1497,False,False,False,2740,7.0,60,False,False,True,6,177.01464,31,123000,4,5,5,0,0,True,0,2,130900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False,True,False,False,1,True,False,1597,False,True,False,2958,6.6,60,False,False,True,6,147.5122,31,115389,4,5,5,0,0,True,1,2,142900
13,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,0,True,True,2987,False,False,True,2740,9.6,95,True,False,False,7,221.2683,97,156000,6,5,5,0,0,False,0,3,150900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1499,False,False,False,2685,4.6,52,True,False,False,5,99.23548000000001,26,161000,4,5,5,0,0,True,1,0,137900
11,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1390,False,False,False,2740,6.5,64,False,False,True,6,120.69180000000001,152,160000,4,4,5,0,0,True,1,0,130900
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,1,True,False,1499,False,False,False,2685,3.6,40,True,False,False,5,73.7561,28,104000,3,5,5,0,0,False,1,3,127900
10,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,1,True,False,1387,False,False,False,2685,5.7,42,False,False,True,5,95.21242000000001,28,108339,4,5,5,0,0,True,1,4,127900
13,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,True,2488,False,False,False,2958,9.1,65,False,False,True,6,167.62750000000003,109,103000,4,5,5,0,0,True,1,0,142900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1498,False,False,False,2685,5.9,42,False,False,True,5,109.96364000000001,29,111000,4,5,5,0,0,True,1,0,127900
11,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1997,False,False,False,2958,6.2,60,True,False,False,6,160.9224,31,103621,4,5,5,0,0,True,0,1,142900
7,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1598,False,False,False,2685,8.1,50,False,False,True,5,85.82528,107,48039,4,2,2,0,0,False,1,3,127900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,999,False,False,False,2685,4.77,28,False,False,True,5,67.051,119,37500,3,5,5,0,0,True,1,0,127900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1197,False,True,False,2685,4.9,45,False,False,True,5,88.50732,146,158000,4,5,5,0,0,True,1,3,127900
7,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,2,True,False,1197,False,False,False,2667,5.1,32,False,False,True,5,81.80222,123,93500,4,5,5,0,0,True,1,0,135900
11,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,1,True,False,1197,False,False,False,2667,5.1,45,False,False,True,5,84.48426,0,125000,4,5,5,0,0,True,1,1,126900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,999,False,True,True,2667,4.77,28,False,False,True,5,67.051,119,32000,3,5,5,0,0,True,1,0,132900
7,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1499,False,False,False,5045,5.9,51,False,False,True,6,134.102,100,125000,3,5,5,0,0,False,1,4,114000
13,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,0,True,True,2179,False,False,False,2667,7.0,68,True,False,False,6,187.74280000000002,76,194000,4,5,5,0,0,False,0,2,126900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2993,False,True,True,3572,9.1,82,True,False,False,6,241.38360000000003,74,268655,6,5,7,0,0,True,0,1,121000
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1496,False,False,False,2743,6.0,45,False,False,True,5,88.50732,132,73000,4,5,4,0,0,True,1,1,126000
18,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1795,False,False,False,2667,11.85,70,False,False,True,5,160.9224,99,117000,4,2,2,0,0,False,0,3,126900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1498,False,False,False,2667,6.5,52,False,False,True,5,109.96364000000001,26,142500,4,5,5,0,0,False,1,4,126900
2,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1086,False,True,False,2667,5.7,35,False,False,True,5,67.051,46,99000,4,5,2,0,1000,True,1,0,126900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1199,False,False,False,2667,4.8,53,False,False,True,5,128.73792,115,121589,3,5,5,0,0,False,1,2,126900
8,False,False,False,False,False,False,False,False,True,False,0,True,False,False,False,False,False,False,False,True,False,False,2,True,False,1598,False,False,False,2649,7.6,50,False,False,True,5,100.57650000000001,118,108000,4,4,5,0,0,False,1,1,125900
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,988,False,False,False,2649,4.4,35,False,False,True,5,68.39202,128,42000,3,5,4,0,0,True,1,0,125900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1497,False,False,False,2649,7.2,45,False,False,True,5,92.53038000000001,33,70000,4,5,5,448,0,True,1,0,125900
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1198,False,False,False,2630,5.6,35,False,False,True,5,87.1663,39,39990,4,5,5,0,0,True,1,0,124900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False,False,True,False,False,0,False,True,2776,False,False,False,2630,9.5,76,True,False,False,6,177.01464,25,188428,4,5,7,0,0,True,0,3,139900
12,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1796,False,False,False,2630,6.9,66,False,False,True,7,201.15300000000002,90,186982,4,4,5,0,0,False,0,4,124900
9,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1998,False,True,True,3736,8.5,62,False,False,True,6,237.36054000000001,32,166000,4,4,5,0,0,True,0,1,119000
14,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,True,False,False,1,False,True,1796,False,True,False,2008,8.1,66,False,False,True,5,181.0377,90,233077,4,4,5,0,0,True,0,3,122000
10,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1499,False,True,True,2630,4.7,40,False,False,True,6,134.102,101,131500,3,3,4,0,0,True,1,1,129900
7,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False,False,True,False,False,0,True,True,1598,True,True,True,3558,5.4,65,True,False,False,6,128.73792,120,107028,4,5,5,0,0,True,1,2,120000
12,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1390,False,False,False,2390,6.5,64,False,False,True,6,120.69180000000001,152,188000,4,4,5,0,0,True,1,0,124000
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1969,False,False,False,2688,3.6,52,True,False,False,6,118.00976000000001,158,161000,4,5,5,0,0,False,1,3,115000
18,False,True,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,True,0,False,True,3498,False,False,False,1739,9.7,62,False,False,True,7,268.204,98,107000,6,2,5,0,0,True,0,0,123000
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,False,False,2499,5.7,52,False,False,True,5,123.37384000000002,26,180000,3,5,5,0,0,False,1,1,124000
8,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1499,False,False,False,3812,5.0,60,False,False,True,8,134.102,12,189000,3,4,5,0,0,True,0,3,120000
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,2,True,False,999,False,False,False,2092,4.7,28,False,False,True,5,67.051,119,50000,3,5,5,0,0,True,1,0,124000
13,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1984,False,True,False,2721,7.8,70,False,False,True,6,207.8581,145,159000,4,5,5,0,0,True,0,0,129900
12,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1598,False,False,False,2921,7.1,40,False,False,True,6,207.8581,102,96000,4,2,2,0,0,True,1,3,145900
12,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1398,False,False,False,2721,6.3,45,False,False,True,7,120.69180000000001,142,162000,4,2,5,0,0,False,0,3,129900
12,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,True,False,False,True,False,False,0,False,True,1997,False,False,False,2721,5.9,60,False,False,True,8,181.0377,12,178000,4,4,5,0,0,True,0,3,129900
13,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1998,False,False,False,2630,8.7,55,False,False,True,5,163.60444,57,93000,4,5,5,0,0,True,1,3,129900
